loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status
276,3,Not Graduate,No,7991387.0,21508249,4,585.0,22898982.0,11451235,13295631,2837095,Approved
277,4,Graduate,Yes,8703135.0,8664056,6,596.0,3521552.0,13627320,7832470,2532263,Approved
278,3,Graduate,No,6720938.0,12161063,10,559.0,28535253.0,5742140,10852295,2894118,Approved
279,4,Graduate,Yes,3022097.0,25547292,20,774.0,,1537240,2848632,5047960,Approved
280,4,Graduate,Yes,2812705.0,30569457,20,835.0,2776634.0,17709623,2325128,2610650,Approved
281,5,Graduate,No,7846437.0,16827089,16,861.0,,9005596,7013965,6379311,Approved
282,2,Graduate,No,926272.0,13637145,2,336.0,17487929.0,4438107,22881078,11379570,Rejected
283,2,Not Graduate,No,7933290.0,4495659,8,480.0,18870942.0,13470349,2754632,1812951,Rejected
284,0,Graduate,Yes,5989937.0,15086424,2,324.0,16037804.0,13752390,527679,2097968,Rejected
285,3,Graduate,No,5903209.0,8360000,2,648.0,12375479.0,2626960,3024814,4975776,Approved
286,0,Graduate,No,2506142.0,27775670,10,842.0,14721372.0,6817872,10452212,7985196,Approved
287,2,Not Graduate,No,7562481.0,8410910,12,526.0,12638443.0,17886067,6260569,12446494,Approved
288,3,Not Graduate,No,9534971.0,7897066,2,647.0,17266093.0,18490092,17343203,5865278,Approved
289,1,Graduate,No,339648.0,29870956,12,337.0,8772376.0,11636860,5518069,1475237,Rejected
290,3,Graduate,Yes,9027698.0,32853122,10,682.0,27844136.0,13525192,1233801,1190094,Approved
291,0,Graduate,No,1718991.0,38046392,8,869.0,26668959.0,13597697,14265338,9319927,Approved
292,0,Not Graduate,No,8528316.0,9926471,20,535.0,6161150.0,19108883,1743960,13462439,Approved
293,4,Graduate,No,4781024.0,923426,10,480.0,24374549.0,18023121,14094083,7850425,Approved
294,2,Graduate,No,5412246.0,28147920,16,413.0,,11379639,7398173,891968,Rejected
295,0,Graduate,No,1055860.0,10786729,18,605.0,6289440.0,11388312,18618353,14231818,Rejected
296,3,Graduate,No,5142312.0,10326988,4,431.0,2665788.0,6771773,22219914,7866766,Rejected
297,4,Graduate,No,4398625.0,6160245,12,647.0,3051877.0,18955002,15033906,5899960,Approved
298,1,Not Graduate,No,5186512.0,10722885,6,479.0,14935072.0,14801929,7319186,13920111,Approved
299,3,Graduate,No,3323544.0,6279085,4,714.0,13484088.0,11346618,13679544,3604703,Approved
300,0,Not Graduate,Yes,6769719.0,10237498,2,889.0,15526586.0,12517997,9538019,5604262,Approved
301,0,Graduate,Yes,4031657.0,23833329,8,684.0,29051765.0,9103899,10103170,4252960,Approved
302,3,Graduate,No,8060741.0,7445855,16,811.0,11334640.0,19022283,3239757,14451996,Approved
303,3,Not Graduate,No,6621534.0,23975364,6,342.0,20784410.0,4906041,17191369,2667705,Rejected
304,3,Graduate,No,2991108.0,23270076,10,779.0,26579068.0,15491371,8145127,7839969,Approved
305,4,Not Graduate,No,515111.0,18934859,20,417.0,7113506.0,59888,2366601,5800135,Rejected
306,5,Not Graduate,Yes,4285572.0,37922877,10,870.0,3892720.0,12270930,17786229,3535351,Approved
307,3,Graduate,Yes,4207883.0,29324054,10,360.0,7124321.0,2645965,2119092,11063306,Rejected
308,1,Not Graduate,No,8701228.0,39332915,18,852.0,9930367.0,8087892,20642310,8371084,Approved
309,4,Graduate,Yes,7939916.0,32082969,16,487.0,7032053.0,1709861,4238450,6941508,Rejected
310,1,Not Graduate,No,7548227.0,34165180,16,752.0,20949190.0,16238365,24634459,12631537,Approved
311,2,Graduate,Yes,9695179.0,37835711,2,486.0,2238016.0,4094354,10237273,14816210,Approved
312,0,Not Graduate,No,8718720.0,12441512,2,763.0,7466265.0,13539615,18861649,9616386,Approved
313,0,Graduate,No,1991770.0,11386550,4,463.0,11077902.0,10912732,7597580,9195417,Rejected
314,5,Not Graduate,No,6529706.0,22694511,16,723.0,24149219.0,7626965,10486459,6904736,Approved
315,4,Not Graduate,No,982129.0,20290289,20,401.0,16773844.0,10226533,10738475,7393117,Rejected
316,4,Not Graduate,Yes,9522188.0,3224459,2,566.0,20970476.0,18815717,11541445,1612565,Approved
317,2,Not Graduate,No,8296967.0,9702297,8,452.0,7887004.0,16354851,2171475,5293629,Approved
318,1,Not Graduate,No,8391187.0,9807977,18,728.0,21394266.0,5040064,10904091,3653522,Approved
319,0,Not Graduate,No,7059186.0,18075307,4,726.0,3177782.0,5339937,6357003,12057096,Approved
320,1,Graduate,No,1778256.0,8703474,6,877.0,17824671.0,19100037,8923031,2367767,Approved
321,3,Graduate,Yes,8048225.0,30443962,12,835.0,498348.0,6191189,15703346,6987174,Approved
322,4,Graduate,No,1765474.0,36196318,20,632.0,27757107.0,1697352,24400235,10357707,Approved
323,3,Graduate,No,3818789.0,5505871,6,739.0,16327173.0,7748074,22545045,10589421,Approved
324,1,Graduate,No,8613417.0,8737108,8,423.0,15999453.0,7768540,13612349,5654844,Approved
325,5,Not Graduate,Yes,7655127.0,22519937,18,601.0,914940.0,3916465,10376646,3784830,Approved
326,4,Graduate,No,823761.0,13405793,18,648.0,22816857.0,16967731,9614,553263,Approved
327,3,Not Graduate,No,2764527.0,1878066,20,548.0,333724.0,4371088,12838109,4887258,Approved
328,3,Graduate,Yes,8039334.0,9576283,10,570.0,11210986.0,1356603,7561477,789681,Approved
329,2,Graduate,No,9187606.0,4755035,14,728.0,10354316.0,12358837,19249774,12701501,Approved
330,1,Not Graduate,No,8874106.0,16749327,18,869.0,21858155.0,7332345,19215518,10547689,Approved
331,2,Not Graduate,No,5052976.0,35506554,16,883.0,27714502.0,15425161,16006434,12940948,Approved
332,4,Not Graduate,No,3653705.0,24023348,14,546.0,6799987.0,116888,13850414,13128741,Rejected
333,0,Not Graduate,No,5971486.0,3557030,16,780.0,21441894.0,1057809,17762392,14331509,Approved
334,0,Graduate,No,2659288.0,19040847,10,397.0,12510551.0,7318591,16061383,1663458,Rejected
335,0,Not Graduate,No,6649720.0,17781816,10,628.0,8761126.0,13763056,3069259,805855,Approved
336,0,Graduate,Yes,2142849.0,23452255,10,892.0,17923553.0,15824619,6513145,7950650,Approved
337,5,Graduate,No,1349302.0,24355013,2,724.0,8930954.0,1970254,19487873,10020323,Approved
338,4,Graduate,No,6580655.0,30369777,12,876.0,26827200.0,16703546,19808462,11658154,Approved
339,2,Graduate,No,2678491.0,12784384,10,723.0,113268.0,18758394,16821607,2162704,Approved
340,0,Graduate,No,1230412.0,21855872,16,304.0,24448636.0,5299001,22973498,6429611,Rejected
341,2,Not Graduate,No,368561.0,27262809,16,758.0,8021119.0,16811637,4799583,3838931,Approved
342,2,Not Graduate,No,3596859.0,18600184,4,892.0,22351372.0,6462542,11028286,553406,Approved
343,1,Graduate,No,4946865.0,12969803,12,797.0,3005099.0,6416042,11007221,3453206,Approved
344,2,Graduate,No,4948065.0,34579761,20,386.0,1319468.0,8369238,19846602,12570470,Rejected
345,2,Graduate,Yes,785698.0,27926274,20,701.0,6769094.0,13830788,12752016,12300739,Approved
346,3,Graduate,No,4801199.0,5544258,12,592.0,5743947.0,17670182,4680213,8202905,Approved
347,3,Not Graduate,No,4749429.0,11939797,6,580.0,7292880.0,6491311,892284,1225309,Approved
348,0,Graduate,No,6536766.0,19872502,2,496.0,7875866.0,13190735,9311091,7536559,Approved
349,2,Not Graduate,No,3953422.0,26109216,14,382.0,14164679.0,6029331,17273782,3665709,Rejected
350,3,Graduate,No,5817789.0,25761585,20,326.0,12043746.0,7258332,24322332,12832289,Rejected
351,3,Not Graduate,Yes,9666617.0,10650232,10,434.0,15810950.0,9713488,9536206,10150921,Approved
352,5,Graduate,No,6255245.0,9402303,20,389.0,29014674.0,19314962,22867860,5154579,Approved
353,3,Not Graduate,No,5356828.0,29385364,10,505.0,24657107.0,15355579,22298881,11102167,Approved
354,0,Graduate,Yes,8486772.0,26800307,16,326.0,3445607.0,13278361,9074679,1506081,Rejected
355,0,Not Graduate,Yes,2628581.0,14072560,10,677.0,10892493.0,13867470,11384883,3190884,Approved
356,3,Graduate,No,9485161.0,30329715,10,870.0,17469837.0,10518158,13322789,14924428,Approved
357,0,Graduate,No,4822791.0,38197087,2,883.0,20236833.0,17752314,23373698,6297686,Approved
358,3,Not Graduate,Yes,9841647.0,13613176,4,714.0,6588261.0,10985108,5569176,14450569,Approved
359,5,Not Graduate,No,6340994.0,35099020,10,526.0,19740879.0,16710318,4759372,6595029,Rejected
360,3,Not Graduate,No,223439.0,33160916,14,367.0,1574809.0,12792226,10806487,7404159,Rejected
361,2,Not Graduate,No,9205672.0,26476832,6,661.0,17634824.0,9028090,11320765,9866445,Approved
362,3,Not Graduate,No,1686709.0,9091475,2,559.0,17020377.0,4133509,24669406,12125784,Approved
363,2,Graduate,No,4748793.0,33540655,4,362.0,2910808.0,19035763,3758734,2432081,Rejected
364,3,Graduate,Yes,5293659.0,26336719,6,691.0,27079214.0,9003876,20614085,11560147,Approved
365,5,Graduate,Yes,5264195.0,25473595,18,545.0,17281614.0,3174294,3593320,10829942,Rejected
366,2,Not Graduate,No,444361.0,31535970,16,577.0,27258376.0,14324203,5584625,14982279,Approved
367,5,Graduate,No,1682988.0,6756645,8,646.0,20090255.0,10327277,226280,12099332,Rejected
368,5,Graduate,No,7170385.0,6168458,16,671.0,24847423.0,16302819,10093431,8595412,Approved
369,1,Not Graduate,No,1106030.0,33013986,18,422.0,11191717.0,6825726,14790014,10019603,Rejected
370,0,Not Graduate,No,5268707.0,30377625,6,356.0,5263699.0,16372003,2055281,9410936,Rejected
371,0,Graduate,No,4842824.0,21138304,12,459.0,6605659.0,4925375,13173480,12781995,Rejected
372,0,Graduate,Yes,7663331.0,33365034,16,426.0,16235002.0,8441682,10898796,3574479,Rejected
373,0,Graduate,Yes,4889948.0,12452364,20,610.0,4949902.0,11659613,14485160,12253497,Approved
374,4,Graduate,No,6917071.0,11127332,14,817.0,22584108.0,15681445,22864082,13542803,Approved
375,0,Graduate,Yes,4157396.0,31765969,18,564.0,2899668.0,3649778,22788371,7520498,Rejected
376,1,Not Graduate,Yes,5928831.0,7850702,14,587.0,4185206.0,18038187,16846816,955352,Approved
377,5,Not Graduate,No,1989806.0,1874227,2,719.0,22031913.0,14747389,17273962,6729670,Approved
378,0,Not Graduate,No,9555643.0,2530975,18,827.0,17175533.0,7814091,23644068,9229656,Approved
379,4,Graduate,No,8669178.0,36284603,10,439.0,12710556.0,14801153,20195806,10911331,Rejected
380,1,Not Graduate,Yes,4126427.0,3342265,12,774.0,18486050.0,9555072,3389644,12145266,Approved
381,0,Graduate,Yes,1152573.0,28814008,4,828.0,6914219.0,14940589,15732854,13004617,Approved
382,4,Graduate,No,1977182.0,9276073,4,688.0,24148896.0,1703611,21324261,7648679,Approved
383,3,Not Graduate,No,893920.0,13686221,8,810.0,1716471.0,375844,23521388,6459907,Approved
384,5,Graduate,No,5894166.0,2262942,8,837.0,8816660.0,17672966,7719365,2939145,Approved
385,4,Graduate,No,635643.0,2513587,10,512.0,23814991.0,16658029,5844206,8888242,Approved
386,4,Not Graduate,No,3209192.0,23155157,14,812.0,11336488.0,11168143,10851335,9718494,Approved
387,1,Graduate,No,3275152.0,29706361,2,564.0,12445201.0,10375857,4891690,1447955,Rejected
388,1,Not Graduate,Yes,4991344.0,5116564,20,642.0,22669792.0,12530656,5355304,11454239,Approved
389,4,Graduate,No,7748352.0,15707115,8,337.0,13977417.0,14499260,4439757,1220618,Rejected
390,4,Not Graduate,No,8955055.0,12062424,18,532.0,4263051.0,10326676,13236099,8999955,Approved
391,5,Graduate,No,5601882.0,6715267,16,559.0,24279370.0,12523401,19700105,12132630,Approved
392,2,Graduate,No,2158303.0,26373353,6,607.0,1674440.0,15867167,4837336,633726,Rejected
393,2,Not Graduate,Yes,3455298.0,33913701,12,702.0,9427645.0,8583045,1622213,14037324,Rejected
394,4,Graduate,No,1853986.0,38676582,18,560.0,10871780.0,1976577,13540815,1791522,Rejected
395,2,Graduate,No,7572432.0,22410964,16,775.0,18139939.0,8193062,8092792,2495888,Approved
396,5,Graduate,Yes,4526943.0,15828391,14,405.0,10979667.0,17199408,21261611,11623177,Rejected
397,5,Graduate,Yes,9160774.0,6164551,14,546.0,27160283.0,905622,20230363,11594471,Approved
398,2,Graduate,No,2346002.0,18646414,2,603.0,,16983398,5378915,11110437,Rejected
399,4,Graduate,No,3215750.0,37297588,10,642.0,9000871.0,9950069,24764192,10015693,Approved
400,4,Not Graduate,Yes,9255103.0,21713376,14,746.0,3374639.0,19052921,13154397,476242,Approved
401,0,Graduate,No,258791.0,27376524,4,337.0,26999712.0,4084584,15919628,10952735,Rejected
402,5,Graduate,Yes,8409842.0,30600085,12,345.0,1407568.0,3298584,24476366,12662775,Rejected
403,3,Graduate,No,8122872.0,39326609,4,519.0,1352622.0,16356916,2773758,7793717,Rejected
404,4,Graduate,No,339118.0,22525542,6,555.0,21706167.0,14548951,23454877,9855712,Approved
405,1,Not Graduate,Yes,7468516.0,804254,2,436.0,2479854.0,18509834,21892365,4310840,Approved
406,5,Graduate,No,6145046.0,38551278,6,530.0,7266649.0,12360374,23862851,2554474,Approved
407,2,Not Graduate,Yes,6754954.0,24324152,14,,10179489.0,2000835,6758656,12381144,Approved
408,0,Graduate,No,2926217.0,22202749,10,337.0,1733284.0,13489100,14363324,11570712,Rejected
409,5,Not Graduate,Yes,6062520.0,7059545,8,454.0,26884818.0,8884232,20548098,3748749,Approved
410,0,Not Graduate,No,2670394.0,33799597,16,802.0,5067014.0,10367003,4257713,14725164,Approved
411,1,Not Graduate,Yes,789352.0,32793763,16,404.0,23912904.0,18210430,23754659,2842539,Approved
412,5,Not Graduate,No,8616032.0,35522148,2,554.0,17125190.0,14093974,18171523,5802613,Approved
413,5,Not Graduate,No,7226855.0,24613310,18,703.0,20212159.0,10312340,22239402,13959461,Approved
414,3,Graduate,Yes,4004130.0,36956138,18,787.0,729340.0,5105277,3217677,4836476,Approved
415,3,Graduate,No,,6083873,4,757.0,19339580.0,16607234,15551064,10405411,Approved
416,2,Not Graduate,Yes,3844221.0,29998212,4,827.0,18276151.0,3085922,5576294,13728087,Approved
417,1,Graduate,No,8861978.0,32118558,16,890.0,15573389.0,1964806,2127938,2681832,Approved
418,1,Graduate,Yes,7907410.0,38791622,12,824.0,19260633.0,15127962,2220039,9530235,Approved
419,4,Not Graduate,No,4867818.0,35955461,6,669.0,27631998.0,3476669,17385003,14692518,Approved
420,4,Graduate,No,1240062.0,15874903,4,401.0,,9165920,1072575,12402956,Rejected
421,4,Not Graduate,No,4989239.0,5102848,10,898.0,17112797.0,395197,2947887,1883329,Approved
422,4,Not Graduate,No,3938633.0,18157610,16,899.0,24754414.0,6548112,14971709,12016545,Approved
423,0,Not Graduate,No,8749495.0,22026764,12,840.0,17304619.0,12598788,21073944,812155,Approved
424,2,Not Graduate,No,5091894.0,10834315,6,811.0,28022771.0,9108336,15128537,7589134,Approved
425,0,Graduate,No,7734476.0,26431508,18,688.0,13124579.0,8989181,22311285,6067257,Approved
426,3,Graduate,No,2017820.0,22705294,16,662.0,,18904582,1006271,13566831,Rejected
427,2,Graduate,Yes,8249412.0,36827682,20,414.0,22208328.0,12152868,8413040,2539578,Rejected
428,5,Graduate,No,6892666.0,24253881,12,642.0,27531230.0,2462274,21944721,9349569,Approved
429,2,Not Graduate,No,3873547.0,8213741,2,373.0,17269963.0,18521991,19163257,13471539,Rejected
430,0,Not Graduate,No,6107583.0,39419995,4,434.0,6819049.0,9218564,18772739,10666200,Rejected
431,0,Graduate,No,9342988.0,32822933,8,889.0,9026696.0,1532985,19257232,3577412,Approved
432,4,Graduate,Yes,5318037.0,25347415,4,679.0,20977300.0,4545470,9695790,6036961,Approved
433,3,Not Graduate,No,3044814.0,29707413,6,789.0,10857398.0,6312048,15642485,8253683,Rejected
434,0,Graduate,Yes,9719308.0,23813123,16,424.0,20409638.0,9342555,18777296,14145638,Approved
435,0,Graduate,Yes,9288757.0,24041651,18,337.0,4191192.0,10677059,961836,1487364,Rejected
436,4,Graduate,Yes,957758.0,29205343,12,609.0,25563307.0,3835635,16086616,8904490,Approved
437,0,Not Graduate,No,1127028.0,19037075,8,405.0,14094479.0,6645531,7185922,1288455,Rejected
438,4,Not Graduate,Yes,8186227.0,20280421,4,855.0,24082670.0,11326040,6800267,12196080,Approved
439,4,Not Graduate,Yes,2028864.0,29163328,14,524.0,28756454.0,18715065,17678298,10745677,Rejected
440,0,Not Graduate,No,4482378.0,32360315,20,541.0,6077095.0,15199921,7825269,8016732,Rejected
441,0,Graduate,Yes,9745529.0,24449917,14,696.0,,18866403,1971733,14861021,Approved
442,5,Graduate,Yes,9855018.0,6122445,20,452.0,7010779.0,11486057,10720294,8935230,Approved
443,2,Not Graduate,Yes,1704895.0,23834058,18,835.0,16546897.0,13923449,18798374,3511524,Approved
444,2,Graduate,No,7991829.0,35330453,10,701.0,9115922.0,7819934,12390393,5838275,Approved
445,4,Not Graduate,No,5497083.0,10610470,20,445.0,26017702.0,17386852,18637418,1874850,Approved
446,5,Not Graduate,Yes,5983083.0,35442701,8,490.0,6063962.0,9524708,13565935,9447878,Rejected
447,5,Not Graduate,No,9825243.0,23732592,20,882.0,4306380.0,10627940,384611,12415961,Approved
448,4,Not Graduate,No,4362974.0,7262663,12,500.0,7886216.0,17703939,13358863,14234143,Approved
449,2,Not Graduate,No,8510774.0,19722203,4,311.0,3301148.0,2477533,11053796,13598698,Rejected
450,0,Not Graduate,No,3825991.0,18261707,4,351.0,28886141.0,18768613,22141874,12794720,Rejected
451,4,Graduate,No,2419369.0,34078491,18,601.0,8809969.0,7579109,17262453,11192693,Rejected
452,3,Graduate,No,4540405.0,32595373,14,599.0,7354493.0,5285082,1887004,10353687,Rejected
453,2,Graduate,Yes,8677675.0,18213734,14,820.0,9773286.0,13065493,15306957,8768817,Approved
454,5,Not Graduate,Yes,7610085.0,36330454,10,439.0,9219987.0,843055,6422526,1728885,Rejected
455,0,Graduate,No,6644489.0,9585776,14,399.0,24400399.0,17634833,569926,6143162,Approved
456,2,Not Graduate,Yes,9532947.0,26587368,18,784.0,13594230.0,223819,12777128,1130460,Approved
457,0,Graduate,No,267952.0,11591029,20,436.0,4719323.0,15422352,5585307,3988095,Rejected
458,2,Not Graduate,No,7005528.0,8769292,10,665.0,20437508.0,2813620,10985876,11812975,Approved
459,0,Graduate,No,5959951.0,30675759,18,833.0,27766950.0,7660113,4351462,9298213,Approved
460,0,Not Graduate,No,3947235.0,765377,2,806.0,26779461.0,245971,1269117,9800101,Approved
461,0,Not Graduate,No,9501345.0,24686796,6,460.0,13261116.0,2307723,8910707,1144980,Rejected
462,3,Graduate,Yes,5467872.0,4231660,14,474.0,20527425.0,4480957,17475854,808109,Approved
463,4,Graduate,No,6080322.0,9751858,8,387.0,8049755.0,16505167,15008601,6433988,Approved
464,3,Not Graduate,No,2473162.0,24886507,4,698.0,6679494.0,16231428,7601581,7978238,Approved
465,5,Graduate,No,7270831.0,7003369,6,779.0,11196308.0,14198935,23658118,4808093,Approved
466,2,Graduate,No,9550847.0,17049071,14,844.0,11702366.0,12891870,6418404,5955751,Approved
467,1,Not Graduate,No,7852910.0,34746183,16,776.0,26652360.0,6397702,24705172,2960465,Approved
468,5,Not Graduate,No,4390635.0,20250981,18,582.0,3060236.0,14163721,761223,14581829,Rejected
469,1,Not Graduate,No,405532.0,11685757,12,751.0,256348.0,7532621,22728890,4757316,Approved
470,5,Graduate,No,5044218.0,14037574,20,381.0,7873626.0,1001021,24264723,5913001,Approved
471,0,Graduate,No,6441841.0,15871738,18,512.0,20028944.0,2001276,23778641,75153,Approved
472,5,Not Graduate,No,6253572.0,36937612,8,819.0,18689486.0,18070293,11536756,2856890,Approved
473,0,Not Graduate,No,7206423.0,22839988,10,433.0,8554033.0,1065272,5152499,6359564,Rejected
474,5,Not Graduate,Yes,9699036.0,38840324,2,746.0,21114967.0,993674,18563138,9406070,Approved
475,3,Graduate,No,677563.0,2959720,18,417.0,,3185182,9860534,5556435,Rejected
476,5,Graduate,No,7611289.0,7191068,18,895.0,26581962.0,18468843,10751037,12828773,Approved
477,0,Graduate,No,8760871.0,19235074,18,542.0,23413752.0,15115125,18449169,14898964,Approved
478,3,Graduate,No,3222488.0,24103753,6,449.0,10226874.0,1594466,1113946,140995,Rejected
479,5,Graduate,Yes,4907583.0,13853556,20,832.0,3665402.0,15188159,18790350,3511884,Approved
480,3,Graduate,Yes,904914.0,38616432,20,678.0,6424555.0,18286924,12049005,2524497,Approved
481,3,Not Graduate,Yes,3040999.0,25714494,20,824.0,3538934.0,12394066,18474389,2154828,Approved
482,4,Graduate,Yes,4710465.0,30729701,16,812.0,5396080.0,6468210,5062407,11954380,Approved
483,2,Not Graduate,No,1699090.0,9737090,6,416.0,12923787.0,12246779,3453103,8943078,Rejected
484,3,Not Graduate,No,4838909.0,36556780,12,875.0,19773431.0,14916174,15024486,6795492,Approved
485,3,Not Graduate,No,928666.0,21087328,10,616.0,2979622.0,17654021,804993,14601404,Rejected
486,5,Graduate,No,9193526.0,28958480,16,311.0,5105852.0,1968547,5951202,83042,Rejected
487,0,Not Graduate,Yes,9579583.0,31214169,6,389.0,26506907.0,12877297,19825118,2361253,Approved
488,1,Not Graduate,Yes,6166451.0,8853465,2,687.0,2680980.0,4368270,21185159,13608871,Approved
489,5,Not Graduate,Yes,3994146.0,5776946,18,382.0,6088763.0,6934859,15981075,9139610,Approved
